file,duration,sss
nlx-1e7e6ec0-a6e7-11ea-ad75-47afc39b88d6.wav,1.2188125,4
nlx-0d13f8c0-a490-11ea-9c5f-5fb704133341.wav,29.6726875,7
nlx-1e5a8260-a15d-11ea-bcc0-954f47b73b1e.wav,3.6313125,6
nlx-53099de0-a156-11ea-bcc0-954f47b73b1e.wav,0.4998125,6
nlx-2c440fb0-a29b-11ea-ad75-47afc39b88d6.wav,1.7066875,2
nlx-1df441f0-a86d-11ea-9c5f-5fb704133341.wav,2.72025,5
nlx-be437a10-a145-11ea-a9bd-05f6eec0ad7f.wav,1.1145625,2
nlx-ce8de770-a357-11ea-bcc0-954f47b73b1e.wav,1.792,3
nlx-b49a3ed0-a2d6-11ea-a9bd-05f6eec0ad7f.wav,4.9896875,7
nlx-fadc3550-a525-11ea-aef0-294d006d652e.wav,3.2426875,2
nlx-d318fac0-a11b-11ea-a9bd-05f6eec0ad7f.wav,0.1605625,1
nlx-ce32fce0-a46d-11ea-8784-2352adf0139f.wav,2.4746875,5
nlx-229c5450-a169-11ea-9c5f-5fb704133341.wav,0.716875,6
nlx-9d3275e0-a110-11ea-8784-2352adf0139f.wav,0.85925,7
nlx-82f50380-a112-11ea-ad75-47afc39b88d6.wav,2.24,1
nlx-3059ee70-a76f-11ea-ad75-47afc39b88d6.wav,0.3225625,4
nlx-f7d56320-a513-11ea-ad75-47afc39b88d6.wav,2.13625,2
nlx-307f99b0-a29f-11ea-9c5f-5fb704133341.wav,0.985125,6
nlx-3e706c10-a3b3-11ea-bcc0-954f47b73b1e.wav,0.7615625,3
nlx-47bb0000-a719-11ea-8784-2352adf0139f.wav,0.5744375,4
nlx-e0582cb0-a369-11ea-bcc0-954f47b73b1e.wav,0.250625,3
nlx-76495070-a160-11ea-aef0-294d006d652e.wav,1.36275,6
nlx-1fd7c450-a512-11ea-8784-2352adf0139f.wav,1.300375,5
nlx-36142b40-a90a-11ea-9c5f-5fb704133341.wav,0.78,2
nlx-2ff1b470-a677-11ea-8784-2352adf0139f.wav,7.8948125,5
nlx-6f3ace50-a172-11ea-aef0-294d006d652e.wav,5.376,2
nlx-cf7d9010-a111-11ea-8784-2352adf0139f.wav,1.536,4
nlx-59eb5a40-a4df-11ea-bcc0-954f47b73b1e.wav,8.5130625,2
nlx-aef7f510-a594-11ea-a9bd-05f6eec0ad7f.wav,0.2885625,7
nlx-c9ce09f0-a77f-11ea-bcc0-954f47b73b1e.wav,1.109375,5
nlx-522e5760-a27a-11ea-a9bd-05f6eec0ad7f.wav,30.19275,4
nlx-d432d280-a208-11ea-bcc0-954f47b73b1e.wav,0.4958125,5
nlx-efdb64c0-a5c3-11ea-aef0-294d006d652e.wav,53.1805625,3
nlx-a01699c0-a594-11ea-ad75-47afc39b88d6.wav,5.1571875,7
nlx-c08acfa0-a111-11ea-8784-2352adf0139f.wav,2.37775,5
nlx-a3d80c00-a2ca-11ea-8784-2352adf0139f.wav,9.8453125,3
nlx-0d13f8c0-a490-11ea-9c5f-5fb704133341.wav,29.6726875,7
nlx-35aee390-a124-11ea-ad75-47afc39b88d6.wav,0.903125,5
nlx-d4f30c30-a5a0-11ea-bcc0-954f47b73b1e.wav,1.300375,2
nlx-16ad2cc0-a694-11ea-a9bd-05f6eec0ad7f.wav,2.13625,3
nlx-17260210-a69b-11ea-9c5f-5fb704133341.wav,9.8986875,3
nlx-66fe6dd0-a8c7-11ea-aef0-294d006d652e.wav,2.048,6
nlx-c2065270-a5fb-11ea-8784-2352adf0139f.wav,9.8986875,2
nlx-727ff2c0-a168-11ea-aef0-294d006d652e.wav,23.541,6
nlx-cb642a70-a1c5-11ea-9c5f-5fb704133341.wav,59.648,7
nlx-fd34ab70-a28c-11ea-8784-2352adf0139f.wav,42.96575,6
nlx-b4f02ad0-a285-11ea-a9bd-05f6eec0ad7f.wav,0.567,6
nlx-477e9800-a29f-11ea-9c5f-5fb704133341.wav,1.2018125,6
nlx-69a0f030-a679-11ea-bcc0-954f47b73b1e.wav,0.5146875,2
nlx-1555bea0-a8fb-11ea-ad75-47afc39b88d6.wav,0.168125,2
nlx-d922cf60-a10f-11ea-8784-2352adf0139f.wav,9.8453125,6
nlx-6d5c9f70-a125-11ea-8784-2352adf0139f.wav,0.817,5
nlx-99d763f0-a445-11ea-aef0-294d006d652e.wav,3.157375,2
nlx-473b9780-a11e-11ea-a9bd-05f6eec0ad7f.wav,30.00075,7
nlx-ad557ad0-a282-11ea-8784-2352adf0139f.wav,0.6511875,2
nlx-042c08e0-a91a-11ea-a9bd-05f6eec0ad7f.wav,1.7066875,6
nlx-846bdae0-a68a-11ea-bcc0-954f47b73b1e.wav,0.88375,4
nlx-3a8b2270-a75f-11ea-9c5f-5fb704133341.wav,9.9381875,2
nlx-be7005e0-a1d5-11ea-aef0-294d006d652e.wav,0.4018125,3
nlx-14dd97b0-a6a6-11ea-ad75-47afc39b88d6.wav,2.645375,1
nlx-8fba16b0-a5c1-11ea-ad75-47afc39b88d6.wav,59.904,6
nlx-1f7f4620-a91a-11ea-ad75-47afc39b88d6.wav,1.792,6
nlx-cab46a80-a7fc-11ea-a9bd-05f6eec0ad7f.wav,60.16,6
nlx-4a8fca90-a129-11ea-a9bd-05f6eec0ad7f.wav,0.494125,4
nlx-245d3dd0-a11f-11ea-9c5f-5fb704133341.wav,0.3534375,7
nlx-2f5ae990-a10f-11ea-9c5f-5fb704133341.wav,8.150125,7
nlx-cee872d0-a14f-11ea-9c5f-5fb704133341.wav,4.679375,4
nlx-4e595030-a780-11ea-9c5f-5fb704133341.wav,0.5781875,2
nlx-33a785d0-a7fe-11ea-ad75-47afc39b88d6.wav,9.8986875,6
nlx-de266630-a285-11ea-a9bd-05f6eec0ad7f.wav,0.7871875,6
nlx-eb78a510-a86f-11ea-9c5f-5fb704133341.wav,1.221375,4
nlx-b6ab84a0-a5e1-11ea-aef0-294d006d652e.wav,59.904,5
nlx-53bab810-a8ee-11ea-8784-2352adf0139f.wav,0.5950625,6
nlx-185ed5d0-a880-11ea-a9bd-05f6eec0ad7f.wav,1.109375,7
nlx-d2768280-a1c6-11ea-9c5f-5fb704133341.wav,58.60225,5
nlx-cf6aaf90-a74c-11ea-8784-2352adf0139f.wav,1.9505,3
nlx-d5cf5110-a12f-11ea-bcc0-954f47b73b1e.wav,1.483875,2
nlx-e4ab3e70-a8e0-11ea-9c5f-5fb704133341.wav,1.186125,3
nlx-5092c440-a284-11ea-bcc0-954f47b73b1e.wav,1.365375,2
nlx-4a2c3a40-a66d-11ea-8784-2352adf0139f.wav,59.904,1
nlx-0d659280-a11f-11ea-aef0-294d006d652e.wav,0.51375,7
nlx-32c95da0-a2d6-11ea-9c5f-5fb704133341.wav,4.352875,7
nlx-de260ed0-a116-11ea-a9bd-05f6eec0ad7f.wav,2.133375,4
nlx-369dc1c0-a595-11ea-ad75-47afc39b88d6.wav,0.491875,7
nlx-51c02a90-a12d-11ea-9c5f-5fb704133341.wav,2.371625,2
nlx-7e6f1a70-a6ea-11ea-aef0-294d006d652e.wav,0.941875,3
nlx-087c9990-a3d0-11ea-aef0-294d006d652e.wav,59.904,5
nlx-38cd5d30-a1ca-11ea-a9bd-05f6eec0ad7f.wav,1.109375,1
nlx-871c1290-a852-11ea-9c5f-5fb704133341.wav,1.5861875,6
nlx-9228d9b0-a114-11ea-a9bd-05f6eec0ad7f.wav,6.2733125,1
nlx-358f10e0-a595-11ea-ad75-47afc39b88d6.wav,0.5303125,7
nlx-e5ae0ad0-a914-11ea-a9bd-05f6eec0ad7f.wav,0.5963125,7
nlx-287d9320-a12d-11ea-8784-2352adf0139f.wav,2.048,6
nlx-912fef50-a6e9-11ea-ad75-47afc39b88d6.wav,12.41075,6
nlx-463fab70-a6e9-11ea-9c5f-5fb704133341.wav,21.9426875,6
nlx-d1ca3a00-a876-11ea-a9bd-05f6eec0ad7f.wav,9.9381875,4
nlx-df54b7c0-a2ab-11ea-bcc0-954f47b73b1e.wav,9.8986875,6
nlx-89474c20-a4d2-11ea-8784-2352adf0139f.wav,2.1064375,4
nlx-21027b00-a1d8-11ea-9c5f-5fb704133341.wav,1.536,3
nlx-6db13f30-a111-11ea-bcc0-954f47b73b1e.wav,5.11925,1
nlx-a4917930-a1d3-11ea-bcc0-954f47b73b1e.wav,0.90675,2
nlx-dfde0a40-a493-11ea-ad75-47afc39b88d6.wav,3.6696875,2
nlx-3da099c0-a112-11ea-9c5f-5fb704133341.wav,1.270625,2
nlx-354476c0-a76b-11ea-8784-2352adf0139f.wav,1.0070625,7
nlx-ed093880-a10e-11ea-8784-2352adf0139f.wav,7.8629375,7
nlx-c07b11e0-a527-11ea-8784-2352adf0139f.wav,9.8986875,2
nlx-53e23220-a12b-11ea-ad75-47afc39b88d6.wav,3.413375,2
nlx-de0c8060-a458-11ea-8784-2352adf0139f.wav,3.138625,2
nlx-acecb220-a16a-11ea-9c5f-5fb704133341.wav,0.341375,6
nlx-97d1fe30-a68e-11ea-bcc0-954f47b73b1e.wav,0.493875,5
nlx-6cff5840-a68b-11ea-a9bd-05f6eec0ad7f.wav,0.418375,2
nlx-5b536da0-a44e-11ea-bcc0-954f47b73b1e.wav,0.6488125,6
nlx-b4b2fc10-a117-11ea-aef0-294d006d652e.wav,9.8986875,7
nlx-fd0c62d0-a685-11ea-9c5f-5fb704133341.wav,0.752,4
nlx-844131c0-a142-11ea-9c5f-5fb704133341.wav,0.505875,1
nlx-ffc4c9e0-a676-11ea-8784-2352adf0139f.wav,1.9505,5
nlx-e4f41040-a60c-11ea-a9bd-05f6eec0ad7f.wav,2.389375,1
nlx-79729fa0-a7d1-11ea-9c5f-5fb704133341.wav,0.7459375,6
nlx-c70c8e20-a6bd-11ea-8784-2352adf0139f.wav,3.808125,3
nlx-337e3b00-a5d1-11ea-ad75-47afc39b88d6.wav,7.573125,5
nlx-b3273850-a830-11ea-a9bd-05f6eec0ad7f.wav,52.3689375,2
nlx-8d388d00-a331-11ea-aef0-294d006d652e.wav,0.797875,2
nlx-f1062bb0-a3ab-11ea-aef0-294d006d652e.wav,2.645375,3
nlx-2482b4d0-a8ee-11ea-aef0-294d006d652e.wav,0.8136875,6
nlx-4a0efcd0-a160-11ea-ad75-47afc39b88d6.wav,3.378,6
nlx-8d2e3720-a30d-11ea-aef0-294d006d652e.wav,2.048,2
nlx-65193df0-a283-11ea-bcc0-954f47b73b1e.wav,0.4831875,7
nlx-2b173650-a118-11ea-a9bd-05f6eec0ad7f.wav,9.8453125,1
nlx-4e6602d0-a43d-11ea-bcc0-954f47b73b1e.wav,5.235125,5
nlx-47ff1900-a518-11ea-8784-2352adf0139f.wav,1.7066875,6
nlx-cab6e990-a69e-11ea-a9bd-05f6eec0ad7f.wav,8.1066875,4
nlx-eb38c320-a4d0-11ea-a9bd-05f6eec0ad7f.wav,1.365375,1
nlx-963a6c60-a51c-11ea-ad75-47afc39b88d6.wav,1.4506875,5
nlx-b5b76e10-a749-11ea-9c5f-5fb704133341.wav,7.5946875,1
nlx-69609f30-a5f2-11ea-bcc0-954f47b73b1e.wav,1.365375,2
nlx-fb46d0f0-a407-11ea-8784-2352adf0139f.wav,1.68275,4
nlx-35a74010-a843-11ea-9c5f-5fb704133341.wav,0.71525,2
nlx-821d5900-a674-11ea-aef0-294d006d652e.wav,6.741375,7
nlx-65854580-a12b-11ea-aef0-294d006d652e.wav,8.80275,1
nlx-19173590-a27b-11ea-8784-2352adf0139f.wav,1.875625,4
nlx-749c02e0-a674-11ea-aef0-294d006d652e.wav,2.9866875,7
nlx-522296e0-a604-11ea-aef0-294d006d652e.wav,1.857625,4
nlx-f1cd8da0-a12a-11ea-aef0-294d006d652e.wav,0.768,6
nlx-9b6f9d50-a16a-11ea-9c5f-5fb704133341.wav,9.984,6
nlx-544f9aa0-a283-11ea-bcc0-954f47b73b1e.wav,0.4885,7
nlx-1dfe74b0-a6b8-11ea-8784-2352adf0139f.wav,1.579,5
nlx-2ee8e650-a840-11ea-8784-2352adf0139f.wav,44.685375,4
nlx-65acdb70-a10f-11ea-bcc0-954f47b73b1e.wav,9.0289375,7
nlx-1d9ed140-a483-11ea-bcc0-954f47b73b1e.wav,31.7479375,4
nlx-f9fb5d40-a12a-11ea-ad75-47afc39b88d6.wav,1.7066875,2
nlx-e4e153f0-a86f-11ea-9c5f-5fb704133341.wav,1.1280625,4
nlx-0c574770-a8cd-11ea-a9bd-05f6eec0ad7f.wav,9.813375,6
nlx-e6b9d320-a66f-11ea-8784-2352adf0139f.wav,2.6091875,2
nlx-7647dd50-a6a4-11ea-aef0-294d006d652e.wav,2.5078125,1
nlx-d057d120-a6bc-11ea-9c5f-5fb704133341.wav,2.048,4
nlx-106504b0-a913-11ea-ad75-47afc39b88d6.wav,3.312625,2
nlx-811be990-a1c9-11ea-8784-2352adf0139f.wav,0.66475,4
nlx-544f9aa0-a283-11ea-bcc0-954f47b73b1e.wav,0.4885,7
nlx-ae3e5820-a7fc-11ea-8784-2352adf0139f.wav,4.659625,6
nlx-c9ca01d0-a21a-11ea-ad75-47afc39b88d6.wav,0.532,4
nlx-51d5ec80-a44e-11ea-bcc0-954f47b73b1e.wav,0.875125,6
nlx-4ee540d0-a10f-11ea-ad75-47afc39b88d6.wav,0.562,1
nlx-fcdbdd10-a28c-11ea-8784-2352adf0139f.wav,27.2610625,6
nlx-2c0e76a0-a491-11ea-8784-2352adf0139f.wav,4.1048125,7
nlx-e5f25720-a10e-11ea-aef0-294d006d652e.wav,48.333625,3
nlx-c055e0e0-a68b-11ea-a9bd-05f6eec0ad7f.wav,0.8399375,1
nlx-a3f53960-a1f8-11ea-ad75-47afc39b88d6.wav,2.133375,2
nlx-d4d8f9b0-a7ff-11ea-a9bd-05f6eec0ad7f.wav,8.847625,2
nlx-acbafee0-a6bc-11ea-a9bd-05f6eec0ad7f.wav,9.8986875,4
nlx-0c65d130-a34d-11ea-8784-2352adf0139f.wav,5.5518125,1
nlx-4bc7c2c0-a4b5-11ea-ad75-47afc39b88d6.wav,2.496,4
nlx-52a86de0-a110-11ea-8784-2352adf0139f.wav,2.1115,7
nlx-5d448d80-a154-11ea-bcc0-954f47b73b1e.wav,2.043375,1
nlx-ffb97e70-a1c4-11ea-bcc0-954f47b73b1e.wav,59.5626875,7
nlx-30120f20-a110-11ea-aef0-294d006d652e.wav,18.581375,7
nlx-24a13ed0-a508-11ea-9c5f-5fb704133341.wav,1.76475,4
nlx-8a876a50-a6a0-11ea-aef0-294d006d652e.wav,0.7014375,5
nlx-7bc93800-a80c-11ea-9c5f-5fb704133341.wav,2.9554375,1
nlx-254b09a0-a266-11ea-aef0-294d006d652e.wav,0.8863125,1
nlx-a849a470-a36e-11ea-8784-2352adf0139f.wav,1.536,2
nlx-2dca3730-a690-11ea-bcc0-954f47b73b1e.wav,1.28,1
nlx-ae4ac140-a1c7-11ea-ad75-47afc39b88d6.wav,0.9386875,5
nlx-2aa58ed0-a283-11ea-bcc0-954f47b73b1e.wav,6.2551875,7
nlx-a6a5bfc0-a6a0-11ea-a9bd-05f6eec0ad7f.wav,0.608625,5
nlx-a907d570-a12b-11ea-a9bd-05f6eec0ad7f.wav,6.8684375,1
nlx-737ce800-a8c9-11ea-a9bd-05f6eec0ad7f.wav,1.792,3
nlx-dc699470-a73a-11ea-8784-2352adf0139f.wav,9.984,1
nlx-6950eaa0-a759-11ea-ad75-47afc39b88d6.wav,0.76525,3
nlx-954b41a0-a10f-11ea-8784-2352adf0139f.wav,6.13275,7
nlx-e1e73ae0-a129-11ea-bcc0-954f47b73b1e.wav,8.9365625,5
nlx-fc622190-a760-11ea-aef0-294d006d652e.wav,1.76475,4
nlx-84d73b80-a1d7-11ea-aef0-294d006d652e.wav,59.904,3
nlx-4fd927a0-a5fa-11ea-ad75-47afc39b88d6.wav,0.279,4
nlx-2c16b2b0-a870-11ea-aef0-294d006d652e.wav,6.0290625,4
nlx-421f0a90-a734-11ea-bcc0-954f47b73b1e.wav,2.2186875,4
nlx-7309b120-a787-11ea-8784-2352adf0139f.wav,29.952,3
nlx-523a8e10-a156-11ea-bcc0-954f47b73b1e.wav,0.8076875,6
nlx-5c68d880-a870-11ea-9c5f-5fb704133341.wav,1.1303125,3
nlx-7f239bc0-a4d9-11ea-8784-2352adf0139f.wav,1.0189375,4
nlx-aac2b680-a439-11ea-aef0-294d006d652e.wav,0.7451875,4
nlx-c73c29b0-a117-11ea-bcc0-954f47b73b1e.wav,9.8986875,7
nlx-11508800-a282-11ea-9c5f-5fb704133341.wav,4.4263125,1
nlx-e2e3adf0-a1c6-11ea-9c5f-5fb704133341.wav,51.0093125,1
nlx-dc77a6c0-a4e0-11ea-a9bd-05f6eec0ad7f.wav,6.1855625,7
nlx-fd686d10-a1c5-11ea-ad75-47afc39b88d6.wav,23.498625,2
nlx-e6f705b0-a2aa-11ea-ad75-47afc39b88d6.wav,1.9041875,1
nlx-c94edcb0-a33e-11ea-8784-2352adf0139f.wav,29.8666875,2
nlx-682aa780-a121-11ea-aef0-294d006d652e.wav,0.53175,3
nlx-5233f270-a116-11ea-ad75-47afc39b88d6.wav,2.304,1
nlx-ac7f6c70-a34e-11ea-bcc0-954f47b73b1e.wav,1.365375,6
nlx-5e656640-a5c7-11ea-8784-2352adf0139f.wav,9.8986875,4
nlx-0e2bab20-a6d1-11ea-aef0-294d006d652e.wav,53.473375,5
nlx-416373f0-a7fe-11ea-ad75-47afc39b88d6.wav,2.304,6
nlx-7cfefff0-a219-11ea-bcc0-954f47b73b1e.wav,0.265125,2
nlx-71ca5c30-a159-11ea-8784-2352adf0139f.wav,3.3763125,5
nlx-51990430-a1d5-11ea-aef0-294d006d652e.wav,9.8986875,3
nlx-e48e28c0-a52b-11ea-8784-2352adf0139f.wav,0.6990625,2
nlx-f908d930-a125-11ea-a9bd-05f6eec0ad7f.wav,1.365375,3
nlx-d7f29640-a1df-11ea-aef0-294d006d652e.wav,1.579,4
nlx-314832e0-a5aa-11ea-aef0-294d006d652e.wav,2.9404375,1
nlx-df265910-a11c-11ea-9c5f-5fb704133341.wav,0.7596875,3
nlx-efb82d30-a482-11ea-9c5f-5fb704133341.wav,1.000625,3
nlx-25f6b2a0-a63a-11ea-ad75-47afc39b88d6.wav,1.76475,3
nlx-fa194ca0-a919-11ea-a9bd-05f6eec0ad7f.wav,1.365375,6
nlx-7ff82e00-a4d2-11ea-8784-2352adf0139f.wav,2.267125,4
nlx-807575d0-a118-11ea-a9bd-05f6eec0ad7f.wav,5.8026875,7
nlx-e9320c20-a2ab-11ea-a9bd-05f6eec0ad7f.wav,9.8986875,6
nlx-a79f2fc0-a212-11ea-9c5f-5fb704133341.wav,0.77125,6
nlx-3e4e9280-a47f-11ea-bcc0-954f47b73b1e.wav,18.59775,4
nlx-99874310-a2cf-11ea-a9bd-05f6eec0ad7f.wav,0.5124375,2
nlx-287d9320-a12d-11ea-8784-2352adf0139f.wav,2.048,6
nlx-801173d0-a28c-11ea-a9bd-05f6eec0ad7f.wav,2.304,1
nlx-dbb9aba0-a8ca-11ea-a9bd-05f6eec0ad7f.wav,9.5525625,4
nlx-b5b77f70-a1f6-11ea-8784-2352adf0139f.wav,1.28,1
nlx-13162d20-a11f-11ea-9c5f-5fb704133341.wav,0.4649375,7
nlx-678cd430-a7a0-11ea-a9bd-05f6eec0ad7f.wav,17.253125,5
nlx-69b3ce30-a674-11ea-a9bd-05f6eec0ad7f.wav,2.645375,7
nlx-3195a840-a5fa-11ea-9c5f-5fb704133341.wav,8.2443125,4
nlx-36a97df0-a129-11ea-a9bd-05f6eec0ad7f.wav,0.674375,4
nlx-fe1b1c50-a849-11ea-9c5f-5fb704133341.wav,0.9428125,2
nlx-48455d20-a491-11ea-a9bd-05f6eec0ad7f.wav,0.9994375,7
nlx-3143d860-a110-11ea-aef0-294d006d652e.wav,3.622375,6
nlx-5a5bad40-a719-11ea-a9bd-05f6eec0ad7f.wav,3.0208125,4
nlx-5f1c2490-a110-11ea-9c5f-5fb704133341.wav,1.5933125,2
nlx-b5a7ce40-a115-11ea-ad75-47afc39b88d6.wav,0.9426875,5
nlx-66682880-a2f9-11ea-aef0-294d006d652e.wav,51.657375,3
nlx-4c21ef60-a141-11ea-bcc0-954f47b73b1e.wav,0.9024375,3
nlx-1cdcb360-a6ec-11ea-9c5f-5fb704133341.wav,2.617125,2
nlx-e95ff5e0-a12a-11ea-aef0-294d006d652e.wav,1.274875,6
nlx-fbed2c70-a17d-11ea-ad75-47afc39b88d6.wav,1.1946875,3
nlx-1f9a0880-a595-11ea-ad75-47afc39b88d6.wav,0.47325,7
nlx-ca4aa730-a5c2-11ea-a9bd-05f6eec0ad7f.wav,1.9626875,6
nlx-3c5e31e0-a116-11ea-9c5f-5fb704133341.wav,4.6424375,3
nlx-7278d4a0-a7fc-11ea-bcc0-954f47b73b1e.wav,0.6726875,6
nlx-2d9da1d0-a112-11ea-ad75-47afc39b88d6.wav,9.813375,4
nlx-d04f70f0-a10f-11ea-bcc0-954f47b73b1e.wav,5.888125,7
nlx-a9672b20-a139-11ea-aef0-294d006d652e.wav,1.593375,5
nlx-6f3e0590-a486-11ea-aef0-294d006d652e.wav,1.5783125,5
nlx-4f73b710-a5a2-11ea-bcc0-954f47b73b1e.wav,0.6000625,2
nlx-eb9b9560-a609-11ea-aef0-294d006d652e.wav,3.4473125,6
nlx-26d03140-a880-11ea-a9bd-05f6eec0ad7f.wav,1.109375,7
nlx-338cb130-a595-11ea-ad75-47afc39b88d6.wav,0.6399375,7
nlx-039e3710-a1e3-11ea-8784-2352adf0139f.wav,0.964375,3
nlx-25caf640-a12d-11ea-8784-2352adf0139f.wav,2.901375,6
nlx-2216c4c0-a2d6-11ea-a9bd-05f6eec0ad7f.wav,5.3784375,7
nlx-404778f0-a456-11ea-bcc0-954f47b73b1e.wav,4.03725,3
nlx-68c053b0-a2d5-11ea-a9bd-05f6eec0ad7f.wav,5.880125,7
nlx-87d0f030-a5cc-11ea-8784-2352adf0139f.wav,24.322625,3
nlx-2b581080-a816-11ea-a9bd-05f6eec0ad7f.wav,1.1145625,1
nlx-8cf63c30-a2d6-11ea-aef0-294d006d652e.wav,2.854125,7
nlx-176bdf90-a85a-11ea-8784-2352adf0139f.wav,5.7905,5
nlx-d163d5a0-a68a-11ea-ad75-47afc39b88d6.wav,0.6738125,1
nlx-11b0bca0-a112-11ea-aef0-294d006d652e.wav,0.8268125,3
nlx-790833b0-a842-11ea-aef0-294d006d652e.wav,1.621375,4
nlx-055a0a30-a86d-11ea-a9bd-05f6eec0ad7f.wav,2.41,5
nlx-bdee7ef0-a769-11ea-9c5f-5fb704133341.wav,14.838875,7
nlx-e58d3dd0-a13c-11ea-bcc0-954f47b73b1e.wav,2.043375,4
nlx-59270910-a11f-11ea-a9bd-05f6eec0ad7f.wav,6.0854375,2
nlx-acecb220-a16a-11ea-9c5f-5fb704133341.wav,0.341375,6
nlx-4d75be90-a14c-11ea-bcc0-954f47b73b1e.wav,59.904,2
nlx-85963cc0-a71c-11ea-9c5f-5fb704133341.wav,0.8478125,2
nlx-966279d0-a116-11ea-aef0-294d006d652e.wav,0.603875,1
nlx-506aead0-a44e-11ea-bcc0-954f47b73b1e.wav,0.77375,6
nlx-570eae30-a110-11ea-8784-2352adf0139f.wav,0.7525625,1
nlx-dd760680-a2c8-11ea-8784-2352adf0139f.wav,0.644625,2
nlx-7f7d9000-a5f4-11ea-aef0-294d006d652e.wav,1.2711875,1
nlx-13343b30-a43a-11ea-9c5f-5fb704133341.wav,0.4615625,4
nlx-5b547420-a674-11ea-a9bd-05f6eec0ad7f.wav,3.328,7
nlx-a35af830-a448-11ea-bcc0-954f47b73b1e.wav,4.8450625,1
nlx-588c52c0-a51c-11ea-ad75-47afc39b88d6.wav,1.4506875,1
nlx-96c46ea0-a284-11ea-a9bd-05f6eec0ad7f.wav,9.813375,3
nlx-61f24f00-a110-11ea-9c5f-5fb704133341.wav,2.133375,2
nlx-ede29930-a169-11ea-ad75-47afc39b88d6.wav,1.548,3
nlx-51b77870-a595-11ea-a9bd-05f6eec0ad7f.wav,0.7691875,7
nlx-e3dfb090-a2cb-11ea-8784-2352adf0139f.wav,1.486125,2
nlx-cae5d120-a161-11ea-aef0-294d006d652e.wav,32.81,2
nlx-41535780-a291-11ea-ad75-47afc39b88d6.wav,2.517375,3
nlx-f68e7190-a25d-11ea-aef0-294d006d652e.wav,0.8398125,5
nlx-fb6745e0-a1c5-11ea-ad75-47afc39b88d6.wav,9.813375,7
