file,duration,sss
nlx-4aaffb90-a10f-11ea-a9bd-05f6eec0ad7f.wav,2.7306875,2
nlx-e3d51770-a145-11ea-9c5f-5fb704133341.wav,1.2075,2
nlx-4ff5e9b0-a160-11ea-ad75-47afc39b88d6.wav,2.25875,6
nlx-65acdb70-a10f-11ea-bcc0-954f47b73b1e.wav,9.0289375,7
nlx-c6004470-a4df-11ea-a9bd-05f6eec0ad7f.wav,2.5411875,7
nlx-20f33fc0-a8de-11ea-9c5f-5fb704133341.wav,2.045625,4
nlx-c14f0be0-a283-11ea-aef0-294d006d652e.wav,1.671875,4
nlx-70a27660-a6dd-11ea-ad75-47afc39b88d6.wav,1.109375,5
nlx-a2f7d760-a118-11ea-8784-2352adf0139f.wav,3.4986875,7
nlx-b5475430-a114-11ea-ad75-47afc39b88d6.wav,2.133375,1
nlx-f6ed9810-a6bc-11ea-9c5f-5fb704133341.wav,2.048,4
nlx-e4790b30-a50c-11ea-8784-2352adf0139f.wav,0.5983125,1
nlx-29cc9020-a2d4-11ea-ad75-47afc39b88d6.wav,8.30575,7
nlx-65d07160-a372-11ea-bcc0-954f47b73b1e.wav,4.7864375,5
nlx-66548e50-a87c-11ea-bcc0-954f47b73b1e.wav,2.6006875,2
nlx-b1bbef70-a154-11ea-bcc0-954f47b73b1e.wav,7.68,2
nlx-244ef6a0-a91a-11ea-ad75-47afc39b88d6.wav,0.768,6
nlx-f55a5870-a6bd-11ea-8784-2352adf0139f.wav,1.4274375,1
nlx-4ce86f10-a915-11ea-bcc0-954f47b73b1e.wav,0.6170625,7
nlx-7c684620-a285-11ea-a9bd-05f6eec0ad7f.wav,59.8186875,3
nlx-c2227930-a21a-11ea-ad75-47afc39b88d6.wav,0.5819375,4
nlx-fd40a450-a919-11ea-a9bd-05f6eec0ad7f.wav,1.536,6
nlx-da387a70-a296-11ea-8784-2352adf0139f.wav,2.229125,6
nlx-f3811380-a46b-11ea-9c5f-5fb704133341.wav,1.76475,5
nlx-bf508690-a6d2-11ea-a9bd-05f6eec0ad7f.wav,0.421625,2
nlx-39e755f0-a3bd-11ea-8784-2352adf0139f.wav,1.1946875,3
nlx-711fab90-a1cd-11ea-bcc0-954f47b73b1e.wav,59.9075,1
nlx-3d4bc530-a874-11ea-9c5f-5fb704133341.wav,9.519625,5
nlx-7e6af5c0-a72c-11ea-ad75-47afc39b88d6.wav,1.82475,5
nlx-441e66c0-a283-11ea-bcc0-954f47b73b1e.wav,1.0370625,7
nlx-7b6e9220-a2ac-11ea-9c5f-5fb704133341.wav,1.792,1
nlx-e58eb480-a128-11ea-9c5f-5fb704133341.wav,0.60075,6
nlx-c4526580-a13e-11ea-aef0-294d006d652e.wav,0.8841875,3
nlx-fb205f90-a6ac-11ea-bcc0-954f47b73b1e.wav,0.9985625,2
nlx-2b66cb10-a2c7-11ea-bcc0-954f47b73b1e.wav,1.536,6
nlx-a4dabca0-a122-11ea-ad75-47afc39b88d6.wav,4.7786875,4
nlx-430b4e50-a68f-11ea-bcc0-954f47b73b1e.wav,0.644,1
nlx-2463e090-a46c-11ea-ad75-47afc39b88d6.wav,5.1084375,5
nlx-a011b2f0-a10e-11ea-9c5f-5fb704133341.wav,2.9323125,4
nlx-6142bdb0-a287-11ea-9c5f-5fb704133341.wav,1.07,2
nlx-f1f711e0-a2db-11ea-ad75-47afc39b88d6.wav,0.6423125,1
nlx-30d558f0-a880-11ea-bcc0-954f47b73b1e.wav,1.621375,7
nlx-6a0eb8b0-a622-11ea-ad75-47afc39b88d6.wav,2.9721875,2
nlx-15bc27c0-a8de-11ea-bcc0-954f47b73b1e.wav,1.599125,4
nlx-37572d20-a4d9-11ea-aef0-294d006d652e.wav,0.4999375,4
nlx-d4d683d0-a6ae-11ea-bcc0-954f47b73b1e.wav,0.584625,3
nlx-e91ac0d0-a17d-11ea-aef0-294d006d652e.wav,2.9266875,5
nlx-487f8b70-a7bc-11ea-bcc0-954f47b73b1e.wav,1.536,3
nlx-30f717f0-a110-11ea-aef0-294d006d652e.wav,9.728,4
nlx-b67af410-a286-11ea-a9bd-05f6eec0ad7f.wav,59.18375,3
nlx-9fa153d0-a5c2-11ea-a9bd-05f6eec0ad7f.wav,1.28,6
nlx-8273d780-a110-11ea-9c5f-5fb704133341.wav,5.6075,7
nlx-c63cd980-a1c4-11ea-a9bd-05f6eec0ad7f.wav,0.56375,1
nlx-34c63e30-a159-11ea-8784-2352adf0139f.wav,0.7098125,5
nlx-05cbd540-a10e-11ea-8784-2352adf0139f.wav,4.181375,4
nlx-1ab04ed0-a3bd-11ea-ad75-47afc39b88d6.wav,1.1946875,3
nlx-cf4a8a50-a781-11ea-bcc0-954f47b73b1e.wav,1.9396875,3
nlx-c82e5620-a2bd-11ea-bcc0-954f47b73b1e.wav,46.60675,4
nlx-66ba7390-a530-11ea-bcc0-954f47b73b1e.wav,59.904,1
nlx-5c1d7230-a43f-11ea-a9bd-05f6eec0ad7f.wav,2.322,3
nlx-c2dc71b0-a11a-11ea-8784-2352adf0139f.wav,2.13625,3
nlx-faa3f4e0-a441-11ea-aef0-294d006d652e.wav,4.47875,4
nlx-e7a5c2a0-a2b2-11ea-ad75-47afc39b88d6.wav,1.621375,5
nlx-4abc6d80-a687-11ea-a9bd-05f6eec0ad7f.wav,1.536,4
nlx-439c9ba0-a11a-11ea-8784-2352adf0139f.wav,1.621375,3
nlx-f4126030-a69e-11ea-9c5f-5fb704133341.wav,1.27625,4
nlx-2ac5cf80-a7fe-11ea-aef0-294d006d652e.wav,1.877375,6
nlx-d476afc0-a1fc-11ea-9c5f-5fb704133341.wav,0.48825,5
nlx-258412b0-a692-11ea-a9bd-05f6eec0ad7f.wav,7.424,1
nlx-aae49850-a4e7-11ea-a9bd-05f6eec0ad7f.wav,0.399,2
nlx-d03a1710-a276-11ea-9c5f-5fb704133341.wav,0.7203125,5
nlx-d8094090-a516-11ea-bcc0-954f47b73b1e.wav,7.8506875,2
nlx-219770a0-a12b-11ea-9c5f-5fb704133341.wav,1.4789375,6
nlx-647c7ee0-a169-11ea-ad75-47afc39b88d6.wav,0.91425,6
nlx-d837ef80-a296-11ea-8784-2352adf0139f.wav,2.13625,6
nlx-b7ab4f50-a129-11ea-ad75-47afc39b88d6.wav,59.904,2
nlx-d7a35b50-a10f-11ea-8784-2352adf0139f.wav,0.6544375,3
nlx-3873c290-a169-11ea-8784-2352adf0139f.wav,1.276875,6
nlx-d9e2e4a0-a6ad-11ea-9c5f-5fb704133341.wav,5.973375,4
nlx-22b2c240-a6ea-11ea-9c5f-5fb704133341.wav,0.5495,6
nlx-eb2cce80-a4cb-11ea-ad75-47afc39b88d6.wav,1.5649375,2
nlx-4f16d280-a8ee-11ea-8784-2352adf0139f.wav,0.813,6
nlx-0b99d330-a11f-11ea-9c5f-5fb704133341.wav,0.4155625,7
nlx-da166a00-a1c6-11ea-ad75-47afc39b88d6.wav,9.8986875,1
nlx-adc20f70-a68c-11ea-a9bd-05f6eec0ad7f.wav,0.959375,1
nlx-a59bf540-a6be-11ea-ad75-47afc39b88d6.wav,7.6495,2
nlx-b8edcc10-a919-11ea-aef0-294d006d652e.wav,59.904,6
nlx-60c35a90-a181-11ea-9c5f-5fb704133341.wav,2.2186875,4
nlx-68e16b70-a5a2-11ea-aef0-294d006d652e.wav,1.792,2
nlx-56440f50-a1cd-11ea-ad75-47afc39b88d6.wav,2.389375,2
nlx-d7d4dfe0-a141-11ea-8784-2352adf0139f.wav,5.5441875,3
nlx-2196df10-a215-11ea-ad75-47afc39b88d6.wav,1.080625,3
nlx-5cc15a10-a491-11ea-a9bd-05f6eec0ad7f.wav,0.4298125,7
nlx-a211ddd0-a110-11ea-ad75-47afc39b88d6.wav,1.6895625,7
nlx-fc588c00-a75d-11ea-9c5f-5fb704133341.wav,59.733375,2
nlx-2733c880-a3b3-11ea-9c5f-5fb704133341.wav,0.576125,3
nlx-3a4b13d0-a44c-11ea-bcc0-954f47b73b1e.wav,0.4239375,5
nlx-cec72930-a673-11ea-bcc0-954f47b73b1e.wav,5.12,3
nlx-2c090690-a8fe-11ea-8784-2352adf0139f.wav,2.133375,2
nlx-e90a4970-a688-11ea-a9bd-05f6eec0ad7f.wav,42.9790625,4
nlx-781b70b0-a537-11ea-a9bd-05f6eec0ad7f.wav,1.0600625,5
nlx-0f5b8b00-a591-11ea-a9bd-05f6eec0ad7f.wav,4.693375,2
nlx-2f0553b0-a379-11ea-aef0-294d006d652e.wav,1.11,1
nlx-5f5d8620-a76d-11ea-8784-2352adf0139f.wav,0.4724375,5
nlx-74206020-a117-11ea-bcc0-954f47b73b1e.wav,29.8666875,7
nlx-a28775d0-a8cd-11ea-a9bd-05f6eec0ad7f.wav,1.28,6
nlx-2c0f26b0-a11f-11ea-aef0-294d006d652e.wav,0.4504375,7
nlx-cb3cd820-a11c-11ea-ad75-47afc39b88d6.wav,2.711,3
nlx-b44c03f0-a759-11ea-9c5f-5fb704133341.wav,0.443125,3
nlx-726a4970-a43d-11ea-bcc0-954f47b73b1e.wav,0.6483125,5
nlx-b43d5b10-a110-11ea-8784-2352adf0139f.wav,4.3401875,7
nlx-a4859720-a177-11ea-9c5f-5fb704133341.wav,1.536,5
nlx-56bf4090-a10e-11ea-9c5f-5fb704133341.wav,0.4878125,4
nlx-2b058040-a640-11ea-ad75-47afc39b88d6.wav,7.8506875,5
nlx-9cf17040-a147-11ea-9c5f-5fb704133341.wav,7.8506875,3
nlx-81461500-a154-11ea-8784-2352adf0139f.wav,0.7275625,2
nlx-3c6c0e30-a37f-11ea-bcc0-954f47b73b1e.wav,1.9626875,2
nlx-54a82050-a443-11ea-a9bd-05f6eec0ad7f.wav,0.565125,2
nlx-73a5f000-a1c7-11ea-9c5f-5fb704133341.wav,1.109375,4
nlx-fb88ab20-a276-11ea-a9bd-05f6eec0ad7f.wav,0.6614375,5
nlx-b07d2c80-a115-11ea-9c5f-5fb704133341.wav,0.474,5
nlx-656003a0-a915-11ea-bcc0-954f47b73b1e.wav,0.490875,7
nlx-53892a80-a1cc-11ea-8784-2352adf0139f.wav,1.365375,5
nlx-e9229300-a10f-11ea-bcc0-954f47b73b1e.wav,1.38,3
nlx-ad8af3b0-a1c7-11ea-ad75-47afc39b88d6.wav,1.024,5
nlx-58314290-a5ad-11ea-ad75-47afc39b88d6.wav,8.255625,4
nlx-0e2e8930-a640-11ea-a9bd-05f6eec0ad7f.wav,0.92575,5
nlx-3986fdc0-a15d-11ea-8784-2352adf0139f.wav,9.984,1
nlx-4b77adb0-a296-11ea-8784-2352adf0139f.wav,59.628875,6
nlx-cfa70ed0-a1c6-11ea-ad75-47afc39b88d6.wav,15.104,7
nlx-86912150-a689-11ea-aef0-294d006d652e.wav,0.9578125,5
nlx-2dcf7240-a6db-11ea-aef0-294d006d652e.wav,1.365375,4
nlx-7d9f54c0-a852-11ea-9c5f-5fb704133341.wav,1.621375,6
nlx-2b4f5b40-a6d4-11ea-ad75-47afc39b88d6.wav,4.8298125,4
nlx-fa418520-a276-11ea-a9bd-05f6eec0ad7f.wav,0.526125,5
nlx-c7dbe6f0-a129-11ea-9c5f-5fb704133341.wav,2.732125,5
nlx-b1fbd970-a166-11ea-bcc0-954f47b73b1e.wav,0.7270625,1
nlx-86c51eb0-a15c-11ea-9c5f-5fb704133341.wav,1.792,1
nlx-8be52bd0-a34e-11ea-a9bd-05f6eec0ad7f.wav,1.0925,6
nlx-cc416e30-a28d-11ea-8784-2352adf0139f.wav,1.536,2
nlx-8ae9d170-a1c5-11ea-9c5f-5fb704133341.wav,3.072,1
nlx-1cfa5fb0-a169-11ea-9c5f-5fb704133341.wav,0.908125,6
nlx-6f39f780-a110-11ea-9c5f-5fb704133341.wav,5.8790625,7
nlx-379da530-a7bc-11ea-bcc0-954f47b73b1e.wav,2.048,3
nlx-066ed7c0-a129-11ea-9c5f-5fb704133341.wav,0.4621875,6
nlx-74b1aa60-a169-11ea-bcc0-954f47b73b1e.wav,3.0831875,6
nlx-9fcb6770-a8eb-11ea-aef0-294d006d652e.wav,0.84825,4
nlx-42deceb0-a811-11ea-a9bd-05f6eec0ad7f.wav,0.8264375,3
nlx-bfdfa240-a163-11ea-8784-2352adf0139f.wav,0.7658125,2
nlx-b95007f0-a445-11ea-a9bd-05f6eec0ad7f.wav,2.7306875,2
nlx-2079fc00-a6b8-11ea-8784-2352adf0139f.wav,2.13625,5
nlx-453c7480-a863-11ea-aef0-294d006d652e.wav,4.8310625,2
nlx-4e0184d0-a141-11ea-aef0-294d006d652e.wav,1.474375,3
nlx-a3391100-a116-11ea-aef0-294d006d652e.wav,0.484375,1
nlx-bf909ca0-a6ad-11ea-bcc0-954f47b73b1e.wav,0.9386875,4
nlx-8e3bcee0-a473-11ea-bcc0-954f47b73b1e.wav,47.4996875,5
nlx-4e27d2b0-a15b-11ea-a9bd-05f6eec0ad7f.wav,0.6926875,3
nlx-7564e7a0-a6b5-11ea-a9bd-05f6eec0ad7f.wav,0.81825,2
nlx-de1edb60-a512-11ea-ad75-47afc39b88d6.wav,1.579,2
nlx-22dcdd50-a6db-11ea-aef0-294d006d652e.wav,1.4506875,4
nlx-0e8e34f0-a449-11ea-8784-2352adf0139f.wav,0.4030625,3
nlx-725d6bb0-a11d-11ea-a9bd-05f6eec0ad7f.wav,9.813375,4
nlx-f1463d90-a86f-11ea-9c5f-5fb704133341.wav,1.1000625,4
nlx-82857690-a1c7-11ea-9c5f-5fb704133341.wav,9.984,5
nlx-0fa9cf40-a5d7-11ea-8784-2352adf0139f.wav,7.0826875,2
nlx-ea778d60-a30c-11ea-a9bd-05f6eec0ad7f.wav,59.904,2
nlx-5f141050-a518-11ea-9c5f-5fb704133341.wav,2.4746875,6
nlx-2fd54f10-a604-11ea-aef0-294d006d652e.wav,2.8793125,4
nlx-1faec540-a522-11ea-bcc0-954f47b73b1e.wav,0.5235625,5
nlx-4ee2bf40-a150-11ea-8784-2352adf0139f.wav,6.65675,4
nlx-f47814e0-a764-11ea-bcc0-954f47b73b1e.wav,42.4488125,1
nlx-ee169030-a116-11ea-aef0-294d006d652e.wav,2.2186875,4
nlx-a9984940-a8b8-11ea-9c5f-5fb704133341.wav,2.13625,5
nlx-b055e8d0-a1ee-11ea-9c5f-5fb704133341.wav,10.2328125,1
nlx-09e31db0-a8ce-11ea-8784-2352adf0139f.wav,3.2426875,6
nlx-e44879a0-a69e-11ea-9c5f-5fb704133341.wav,0.9726875,4
nlx-329d2480-a76b-11ea-8784-2352adf0139f.wav,1.042875,7
nlx-7728c3a0-a484-11ea-bcc0-954f47b73b1e.wav,0.68875,4
nlx-546d2db0-a123-11ea-a9bd-05f6eec0ad7f.wav,3.4359375,2
nlx-eb38fdd0-a139-11ea-a9bd-05f6eec0ad7f.wav,2.1559375,5
nlx-10bf5be0-a440-11ea-ad75-47afc39b88d6.wav,0.6461875,3
nlx-1e4bdee0-a27a-11ea-9c5f-5fb704133341.wav,2.6006875,3
nlx-51259e70-a110-11ea-bcc0-954f47b73b1e.wav,0.972125,7
nlx-8108b4c0-a33f-11ea-ad75-47afc39b88d6.wav,0.8048125,1
nlx-a274bb10-a441-11ea-9c5f-5fb704133341.wav,1.621375,4
nlx-d8d5ca60-a11b-11ea-ad75-47afc39b88d6.wav,0.94925,2
nlx-0a35e2b0-a68b-11ea-ad75-47afc39b88d6.wav,1.792,2
nlx-25caf640-a12d-11ea-8784-2352adf0139f.wav,2.901375,6
nlx-6b942d70-a283-11ea-bcc0-954f47b73b1e.wav,0.4610625,7
nlx-c1b4f450-a68e-11ea-ad75-47afc39b88d6.wav,1.536,5
nlx-03254850-a5da-11ea-8784-2352adf0139f.wav,11.861375,4
nlx-f68d8730-a25d-11ea-aef0-294d006d652e.wav,0.5466875,5
nlx-1f980180-a85a-11ea-8784-2352adf0139f.wav,6.4403125,5
nlx-c5ca6ae0-a10f-11ea-8784-2352adf0139f.wav,1.2121875,7
nlx-05978010-a2d5-11ea-9c5f-5fb704133341.wav,16.9200625,7
nlx-4ee2bf40-a150-11ea-8784-2352adf0139f.wav,6.65675,4
nlx-05e8dcd0-a474-11ea-9c5f-5fb704133341.wav,1.7185625,5
nlx-e04141d0-a283-11ea-9c5f-5fb704133341.wav,1.39325,4
nlx-30b9f8d0-a119-11ea-aef0-294d006d652e.wav,0.597375,3
nlx-f41e54c0-a285-11ea-a9bd-05f6eec0ad7f.wav,0.64175,6
nlx-46c0f600-a39f-11ea-8784-2352adf0139f.wav,8.289,1
nlx-49b8ce20-a811-11ea-a9bd-05f6eec0ad7f.wav,0.1828125,3
nlx-ecb85e80-a6a2-11ea-ad75-47afc39b88d6.wav,0.8428125,1
nlx-e7f1eaf0-a851-11ea-9c5f-5fb704133341.wav,49.369125,6
nlx-ca201120-a638-11ea-8784-2352adf0139f.wav,3.622375,3
nlx-7b6654b0-a852-11ea-9c5f-5fb704133341.wav,0.9198125,6
nlx-73655a00-a6a8-11ea-9c5f-5fb704133341.wav,38.7046875,4
nlx-3421f800-a674-11ea-8784-2352adf0139f.wav,9.8986875,7
nlx-25330840-a27b-11ea-a9bd-05f6eec0ad7f.wav,3.023125,4
nlx-419b2750-a10f-11ea-bcc0-954f47b73b1e.wav,5.96325,7
nlx-252bf820-a604-11ea-aef0-294d006d652e.wav,1.9505,4
nlx-1f360fe0-a47f-11ea-bcc0-954f47b73b1e.wav,7.765375,4
nlx-a534ddd0-a112-11ea-ad75-47afc39b88d6.wav,3.093375,1
nlx-2c8dd5b0-a687-11ea-8784-2352adf0139f.wav,8.6913125,4
nlx-73287f80-a852-11ea-9c5f-5fb704133341.wav,2.133375,6
nlx-58cf24e0-a36b-11ea-8784-2352adf0139f.wav,1.303875,4
nlx-59880ba0-a15d-11ea-ad75-47afc39b88d6.wav,1.3959375,6
nlx-996034b0-a4e0-11ea-ad75-47afc39b88d6.wav,1.0250625,2
nlx-a62f2f10-a5c2-11ea-a9bd-05f6eec0ad7f.wav,1.365375,6
nlx-3faf9090-a518-11ea-bcc0-954f47b73b1e.wav,2.816,6
nlx-c6148e00-a1e5-11ea-9c5f-5fb704133341.wav,6.223,3
nlx-a3710a70-a296-11ea-a9bd-05f6eec0ad7f.wav,2.5078125,6
nlx-76f27c80-a283-11ea-aef0-294d006d652e.wav,3.348125,7
nlx-8f9ca400-a129-11ea-a9bd-05f6eec0ad7f.wav,1.067375,2
nlx-d6c16390-a5a0-11ea-bcc0-954f47b73b1e.wav,1.1145625,2
nlx-0a795240-a283-11ea-ad75-47afc39b88d6.wav,10.577125,7
nlx-0087dfd0-a266-11ea-aef0-294d006d652e.wav,1.39375,1
nlx-d508d2c0-a840-11ea-ad75-47afc39b88d6.wav,0.62875,4
nlx-a405e670-a5c2-11ea-a9bd-05f6eec0ad7f.wav,1.877375,6
nlx-4cf5c4b0-a142-11ea-aef0-294d006d652e.wav,0.3016875,2
